driver_id,month_column,gender,vetek,Age,km,Total_salary
205,2015-12,M,9.9,46.0,7726.1613575864985,73637.86463031417
206,2015-01,M,5.3,54.0,7474.242236858116,48768.2337813814
206,2015-02,M,5.3,54.0,7701.295758807064,47831.18050048018
206,2015-03,M,5.3,54.0,9045.085304520919,107298.32954498414
206,2015-04,M,5.3,54.0,7458.557638831642,56260.80540838425
206,2015-05,M,5.3,54.0,7020.011290130187,57215.55541973275
206,2015-06,M,5.3,54.0,7516.785329069883,71524.81279972773
206,2015-07,M,5.3,54.0,8635.41408493723,47843.64439500173
206,2015-08,M,5.3,54.0,8162.726379729982,54106.14060846719
206,2015-09,M,5.3,54.0,6847.274701709269,61495.24916647601
206,2015-10,M,5.3,54.0,9364.624967076305,71401.10373482663
206,2015-11,M,5.3,54.0,12722.058802285976,79970.09372062753
206,2015-12,M,5.3,54.0,8272.360883637111,71435.44903947136
207,2015-01,M,3.5,37.0,9285.401309476134,50358.01224625893
207,2015-02,M,3.5,37.0,8929.297323887737,48189.88214356766
207,2015-03,M,3.5,37.0,7837.228163167954,71953.14501572082
207,2015-04,M,3.5,37.0,8176.973157113506,53161.36394224038
207,2015-05,M,3.5,37.0,7753.39232278839,42323.12171490664
207,2015-06,M,3.5,38.0,9710.15008534827,95348.7595944135
207,2015-07,M,3.5,38.0,8611.003692211754,70403.27943876844
207,2015-08,M,3.5,38.0,9896.85565004936,151275.89388896702
207,2015-09,M,3.5,38.0,8646.865561972993,70535.51123450087
207,2015-10,M,3.5,38.0,7587.630779673294,84097.14094451503
207,2015-11,M,3.5,38.0,7953.078014085306,75631.60486517241
207,2015-12,M,3.5,38.0,9574.784125032755,51404.38519614612
208,2015-01,M,3.7,46.0,8627.239481937122,66731.3943473492
208,2015-02,M,3.7,46.0,8983.52266068295,67500.07007989782
208,2015-03,M,3.7,46.0,9224.996406495533,59871.95933320622
208,2015-04,M,3.7,46.0,4430.700719160622,14992.78850424432
208,2015-04,M,3.7,47.0,3962.15404953682,37977.74733727345
208,2015-05,M,3.7,47.0,8201.170203762767,54027.72670366266
208,2015-06,M,3.7,47.0,8099.051713226986,61132.71220688814
208,2015-07,M,3.7,47.0,7418.394994848544,68853.92340859372
208,2015-08,M,3.7,47.0,7457.253221072342,41441.951808288155
208,2015-09,M,3.7,47.0,8684.77571336216,90314.11723836903
208,2015-10,M,3.7,47.0,8209.410832349451,59322.85011239671
208,2015-11,M,3.7,47.0,5859.415768623266,60584.773624051835
208,2015-12,M,3.7,47.0,7866.303573981612,78750.92043491061
209,2015-01,M,11.3,37.0,8445.000207016477,54358.47780917952
209,2015-02,M,11.3,37.0,9178.876800456665,37467.75380987815
209,2015-03,M,11.3,37.0,10366.401271616507,74417.54889697618
209,2015-04,M,11.3,37.0,6916.708884189173,45303.11236328778
209,2015-05,M,11.3,37.0,11906.453275778631,116860.94769834817
209,2015-06,M,11.3,37.0,15554.887117152819,159714.8081682391
209,2015-07,M,11.3,37.0,9008.310945315052,63069.19469782618
209,2015-08,M,11.3,37.0,7829.552455538133,43642.65908320452
209,2015-09,M,11.3,37.0,8030.386477448064,59308.58365492709
209,2015-10,M,11.3,37.0,6861.83952576484,62301.92978158001
209,2015-10,M,11.3,38.0,8401.444950633573,159097.4057072599
209,2015-11,M,11.3,38.0,5766.4418888822875,43179.733389457
209,2015-12,M,11.3,38.0,9035.014444249484,77933.77472176422
210,2015-01,M,1.9,26.0,5777.123305399192,54350.965903493605
210,2015-02,M,1.9,26.0,11108.640490643,85688.99380812561
210,2015-03,M,1.9,26.0,7113.284033699188,77538.4975206507
210,2015-04,M,1.9,26.0,6872.770417836053,45992.4485589208
210,2015-04,M,1.9,27.0,4442.007963389273,32751.52257197063
210,2015-05,M,1.9,27.0,6966.603258916896,47835.620649144716
210,2015-06,M,1.9,27.0,8318.89102162622,75814.33842742075
210,2015-07,M,1.9,27.0,6452.584899745068,49768.295627508945
210,2015-08,M,1.9,27.0,6701.052490046483,61579.1509965023
210,2015-09,M,1.9,27.0,9636.925073790853,65133.24339223539
210,2015-10,M,1.9,27.0,8408.259693230006,60530.453302120804
210,2015-11,M,1.9,27.0,5923.224877026752,45544.286992478344
210,2015-12,M,1.9,27.0,8294.296780159226,63581.339121872275
211,2015-01,M,8.5,26.0,10279.321270701776,65952.43339629157
211,2015-02,M,8.5,26.0,7362.379407620719,44107.75637416524
211,2015-03,M,8.5,26.0,7163.7360901382635,42213.769404636885
211,2015-04,M,8.5,26.0,7928.031046404455,72580.00602670635
211,2015-05,M,8.5,26.0,6934.016767568225,50352.6467111967
211,2015-06,M,8.5,26.0,9002.634081741027,43856.726760185426
211,2015-07,M,8.5,26.0,7277.61802932725,86541.06269156633
211,2015-08,M,8.5,27.0,6567.615773037507,59199.692902391034
211,2015-09,M,8.5,27.0,5501.315516541487,46516.89980200789
211,2015-10,M,8.5,27.0,6878.833323224079,38435.32908503509
211,2015-11,M,8.5,27.0,7525.322769182582,59013.02913725772
211,2015-12,M,8.5,27.0,10347.747308000906,60445.93404471785
212,2015-01,M,1.6,36.0,6668.830633588796,67851.96937603183
212,2015-02,M,1.6,36.0,8184.543657939427,54757.03469644262
212,2015-03,M,1.6,36.0,7297.207583058506,48685.14707161015
212,2015-04,M,1.6,36.0,6039.725686461879,48980.31339525119
212,2015-05,M,1.6,36.0,6955.082236370663,31888.572711547975
212,2015-06,M,1.6,36.0,8256.392849065482,57470.43416433281
212,2015-07,M,1.6,36.0,9028.234621546706,119362.77721487523
212,2015-08,M,1.6,36.0,12119.234767814296,72714.35901319652
212,2015-09,M,1.6,36.0,7153.262449998955,57137.11457497433
212,2015-10,M,1.6,36.0,9685.760958980267,77842.03745334034
212,2015-11,M,1.6,36.0,10039.694431353028,43297.82795703865
212,2015-11,M,1.6,37.0,672.793947040846,20744.59735546268
212,2015-12,M,1.6,37.0,9122.279806927056,73377.87055987418
213,2015-01,M,15.2,30.0,8312.383273766434,62478.93340511849
213,2015-02,M,15.2,30.0,8555.663026083559,47433.79960605645
213,2015-03,M,15.2,30.0,9119.344575610558,38174.561740614074
213,2015-04,M,15.2,30.0,7506.442312465847,54985.62834207308
213,2015-05,M,15.2,30.0,7644.7233790014925,78796.03836911092
213,2015-06,M,15.2,30.0,5653.321209758963,42517.58595142464
213,2015-07,M,15.2,30.0,8816.068508424154,66181.08264580404
213,2015-08,M,15.2,30.0,11933.022686178612,92690.12392462349
213,2015-09,M,15.2,30.0,6564.832403125123,56338.89202650627
213,2015-10,M,15.2,30.0,8494.989003586239,82717.73120277078
213,2015-11,M,15.2,31.0,4887.214835155736,35769.82251767312
213,2015-12,M,15.2,31.0,8042.111275155925,63554.74922810585
214,2015-01,M,5.9,115.0,6385.176944760298,44242.61039023864
214,2015-02,M,5.9,115.0,2479.4857648897314,14440.392107406113
214,2015-02,M,5.9,116.0,4938.468494407869,39321.10956209473
214,2015-03,M,5.9,116.0,6679.668204354478,52504.974348440504
214,2015-04,M,5.9,116.0,6227.389819033153,35080.74245107908
214,2015-05,M,5.9,116.0,8173.8468853861295,53188.92244317816
214,2015-06,M,5.9,116.0,8873.688846797355,46875.78561641974
214,2015-07,M,5.9,116.0,8064.647181479201,68811.67623746025
214,2015-08,M,5.9,116.0,7006.711535199743,64977.023641661224
214,2015-09,M,5.9,116.0,8889.56887879191,64367.31145511747
214,2015-10,M,5.9,116.0,7303.2553052835365,49042.44245654735
214,2015-11,M,5.9,116.0,7723.937621029111,73910.4690821269
214,2015-12,M,5.9,116.0,8555.964424569254,66081.33061685998
215,2015-01,M,7.2,42.0,7821.213379254188,44330.61096640115
215,2015-02,M,7.2,42.0,9656.937805882408,68233.03130671302
215,2015-03,M,7.2,42.0,12168.026241507732,210127.61860740348
215,2015-04,M,7.2,42.0,7133.102466274111,44649.731731158405
215,2015-05,M,7.2,42.0,9631.317011621297,92115.1779105882
215,2015-06,M,7.2,42.0,7449.665078936044,41382.05128703989
215,2015-06,M,7.2,43.0,3580.349516913909,20437.72451645671
215,2015-07,M,7.2,43.0,7830.959335964577,55293.009024218205
215,2015-08,M,7.2,43.0,6817.974786046768,50639.40039843539
215,2015-09,M,7.2,43.0,9476.899904637543,87284.58470841266
215,2015-10,M,7.2,43.0,9434.079006184578,81282.79432090322
215,2015-11,M,7.2,43.0,6925.131482327374,48803.56892243732
215,2015-12,M,7.2,43.0,7691.964814696861,34601.96102173332
216,2015-01,M,14.5,26.0,9750.718156140321,97715.27813883797
216,2015-02,M,14.5,26.0,6401.5161449555535,54941.960949826425
216,2015-03,M,14.5,26.0,6852.132096390261,47866.75059124253
216,2015-04,M,14.5,26.0,7817.126595950916,69872.19191898505
216,2015-05,M,14.5,26.0,7469.182250349047,43883.0770277784
216,2015-06,M,14.5,26.0,10485.84291644824,94911.29579527487
216,2015-07,M,14.5,26.0,6678.229656768338,35084.801434271336
216,2015-08,M,14.5,26.0,6710.0366385041925,66021.9854171146
216,2015-09,M,14.5,26.0,7302.883596146379,60615.72696200404
216,2015-10,M,14.5,26.0,7991.174837327051,56413.446371625505
216,2015-11,M,14.5,26.0,2730.2133118094343,17214.01072286671
216,2015-11,M,14.5,27.0,4603.962510872526,29152.915517633817
216,2015-12,M,14.5,27.0,6665.733962166949,48803.417262999494
217,2015-01,M,14.8,53.0,8647.292855234913,77972.06650993068
217,2015-02,M,14.8,53.0,6687.259456689453,39159.41548390705
217,2015-03,M,14.8,53.0,9248.800088433583,80179.60111027735
217,2015-04,M,14.8,53.0,423.8496715013539,6344.459132888877
217,2015-04,M,14.8,54.0,8231.392439715852,67163.9541583825
217,2015-05,M,14.8,54.0,9536.414008099284,78110.64463187597
217,2015-06,M,14.8,54.0,8689.38664711122,53567.889166282126
217,2015-07,M,14.8,54.0,7444.666291267191,66543.44405854726
217,2015-08,M,14.8,54.0,7799.208358671493,66463.15879050152
217,2015-09,M,14.8,54.0,5890.239579010466,54118.97404935764
217,2015-10,M,14.8,54.0,6279.279805695222,45937.2455514513
217,2015-11,M,14.8,54.0,6181.990724365732,46576.770330348096
217,2015-12,M,14.8,54.0,8478.02377848994,63649.60674483181
218,2015-01,M,12.0,50.0,7275.92528164835,58985.33656048033
218,2015-02,M,12.0,50.0,12543.674540443159,71201.33913336686
218,2015-03,M,12.0,50.0,10389.460547158887,72158.14534918602
218,2015-04,M,12.0,50.0,6694.77842572635,49301.40310573099
218,2015-05,M,12.0,50.0,6744.235442176134,71338.71402883511
218,2015-06,M,12.0,50.0,8158.418933815799,71482.67122427675
218,2015-07,M,12.0,50.0,7832.822656893973,50962.79584240687
218,2015-08,M,12.0,50.0,7103.506233122998,53841.534115680035
218,2015-09,M,12.0,50.0,7114.863937742617,50826.71637308392
218,2015-10,M,12.0,51.0,5307.343240186101,46296.640177215595
218,2015-11,M,12.0,51.0,7417.52396999087,65917.8081868464
218,2015-12,M,12.0,51.0,7845.177598295356,81530.96489793791
219,2015-01,M,17.3,29.0,6988.633014746746,53384.52014398651
219,2015-02,M,17.3,29.0,7538.740251474714,60518.94556091468
219,2015-03,M,17.3,29.0,7025.425389374693,59290.0360101198
219,2015-04,M,17.3,29.0,8804.101480365054,45144.139578357834
219,2015-05,M,17.3,29.0,4248.522372376932,39892.43152789951
219,2015-06,M,17.3,29.0,6976.105076747717,60184.99246825445
219,2015-07,M,17.3,29.0,8170.331372460333,66337.7686018637
219,2015-08,M,17.3,29.0,10093.149621992954,73468.09344913068
219,2015-09,M,17.3,29.0,6535.166335037131,49272.92937909746
219,2015-10,M,17.3,30.0,6876.7287272337935,28753.534573768688
219,2015-11,M,17.3,30.0,11350.512491756077,68507.41798833518
219,2015-12,M,17.3,30.0,8395.365683185699,78011.61732455253
220,2015-01,M,7.3,22.0,9909.920697167401,136369.79105009348
220,2015-02,M,7.3,22.0,7958.950367629757,67754.7337454876
220,2015-03,M,7.3,22.0,10071.7826547003,76981.67425659443
220,2015-04,M,7.3,22.0,8019.350942916334,44894.71537723018
220,2015-05,M,7.3,22.0,9013.046568363992,60264.30490012055
220,2015-06,M,7.3,22.0,4571.490618108629,29448.78003333231
220,2015-06,M,7.3,23.0,3706.910629488798,17971.50966688886
220,2015-07,M,7.3,23.0,9905.522814753867,81347.65930658771
220,2015-08,M,7.3,23.0,11796.371392918463,92635.82038643335
220,2015-09,M,7.3,23.0,10033.255463931067,108803.46885264778
220,2015-10,M,7.3,23.0,8438.679192248332,56384.0026325839
220,2015-11,M,7.3,23.0,7484.516246886897,54748.3607504398
220,2015-12,M,7.3,23.0,7231.29134507547,54679.321963355316
221,2015-01,M,3.7,53.0,8040.380496100729,57067.70099316328
221,2015-02,M,3.7,53.0,13472.176898204254,94292.95665278703
221,2015-03,M,3.7,53.0,5896.406186359886,47068.60539917684
221,2015-03,M,3.7,54.0,1116.3384167706197,7722.248276422698
221,2015-04,M,3.7,54.0,5958.319492059497,37215.67831998764
221,2015-05,M,3.7,54.0,8199.789431102017,83927.59331455117
221,2015-06,M,3.7,54.0,6488.6788125287785,65530.82833169855
221,2015-07,M,3.7,54.0,9141.861865150015,64453.752291905475
221,2015-08,M,3.7,54.0,7324.696047795105,45768.43177118762
221,2015-09,M,3.7,54.0,6738.510551054446,52770.077984667594
221,2015-10,M,3.7,54.0,9646.54178732881,79839.62614402913
221,2015-11,M,3.7,54.0,11643.671324254205,53927.25142466957
221,2015-12,M,3.7,54.0,10166.383063175308,76932.05730213609
222,2015-01,M,11.6,28.0,6877.545342733612,38036.48555916681
222,2015-02,M,11.6,28.0,1490.203887832206,5947.035799584063
222,2015-02,M,11.6,29.0,5628.276373086783,38046.677540170975
222,2015-03,M,11.6,29.0,7635.658341899278,56036.230491357404
222,2015-04,M,11.6,29.0,7381.180155275947,69553.65877983437
222,2015-05,M,11.6,29.0,8133.091504734817,68606.21551347197
222,2015-06,M,11.6,29.0,9011.13070655205,61211.54619580735
222,2015-07,M,11.6,29.0,5490.041472416588,37892.59887335014
222,2015-08,M,11.6,29.0,8785.144974628254,52090.41133897017
222,2015-09,M,11.6,29.0,6570.0766730582545,40306.668547390356
222,2015-10,M,11.6,29.0,5663.389275094979,36960.05725014383
222,2015-11,M,11.6,29.0,8452.90474241864,58253.45280162055
222,2015-12,M,11.6,29.0,12584.869259959933,87377.38256871812
223,2015-01,U,5.2,42.0,8542.426316269224,73401.23383056457
223,2015-01,U,5.2,43.0,1965.1550709896437,27690.02333379292
223,2015-02,U,5.2,43.0,9573.625113415263,41912.31401505751
223,2015-03,U,5.2,43.0,7507.153045019669,73897.15459328936
223,2015-04,U,5.2,43.0,9583.227046303142,76541.87266017072
223,2015-05,U,5.2,43.0,7095.737290984829,41343.515710677675
223,2015-06,U,5.2,43.0,7475.430276722012,56344.02078056258
223,2015-07,U,5.2,43.0,8514.24336167276,27148.053252981732
223,2015-08,U,5.2,43.0,11240.145049937488,94253.20837327444
223,2015-09,U,5.2,43.0,6853.850023755389,54210.30879263763
223,2015-10,U,5.2,43.0,8054.886707860236,93156.03915297402
223,2015-11,U,5.2,43.0,7406.757514274253,55927.910547868996
223,2015-12,U,5.2,43.0,8240.822968973067,74782.03577414088
224,2015-01,M,9.8,32.0,6635.991234420188,46042.7014195671
224,2015-02,M,9.8,32.0,8424.874243369617,59380.18010669044
224,2015-03,M,9.8,32.0,8263.197368950563,83565.72125512715
224,2015-04,M,9.8,32.0,8365.907933961396,70407.6346644897
224,2015-05,M,9.8,32.0,9993.963160693536,78856.9633088679
224,2015-06,M,9.8,32.0,7732.932635037651,56313.66798340284
224,2015-07,M,9.8,32.0,5869.577648955768,44171.97298692938
224,2015-08,M,9.8,33.0,11000.917996539692,73405.59741688328
224,2015-09,M,9.8,33.0,9713.608952191371,72847.7051553668
224,2015-10,M,9.8,33.0,7208.889952075024,63281.92252811237
224,2015-11,M,9.8,33.0,7340.501883792654,61001.40565385381
224,2015-12,M,9.8,33.0,7415.318781586987,59629.856476044755
226,2015-01,M,8.2,46.0,3420.340607579836,18976.707987310736
226,2015-01,M,8.2,47.0,4808.897209333125,22605.759413928678
226,2015-02,M,8.2,47.0,6174.657146863328,51980.422260232
226,2015-03,M,8.2,47.0,7255.150568290422,46802.31147872037
226,2015-04,M,8.2,47.0,8352.244831922088,85508.63809839133
226,2015-05,M,8.2,47.0,8469.665115515347,56432.14866349164
226,2015-06,M,8.2,47.0,8387.509897141199,63087.04630668259
226,2015-07,M,8.2,47.0,8685.368526214803,76036.6170419781
226,2015-08,M,8.2,47.0,8398.788686411322,52937.8820604404
226,2015-09,M,8.2,47.0,8358.369644579938,93589.52650993345
226,2015-10,M,8.2,47.0,5947.197381804037,40665.30395863103
226,2015-11,M,8.2,47.0,7268.573163230179,73356.77191574388
226,2015-12,M,8.2,47.0,11327.220489013394,70937.97522180354
227,2015-01,M,16.2,115.0,12578.976064702874,98428.7701649297
227,2015-02,M,16.2,115.0,2263.54203646279,10973.947485651517
227,2015-02,M,16.2,116.0,5193.2756239887185,50719.40902865817
227,2015-03,M,16.2,116.0,7650.068689359499,76531.57111471788
227,2015-04,M,16.2,116.0,7297.267756657727,65261.46646047217
227,2015-05,M,16.2,116.0,7248.027694745742,57201.843065913214
227,2015-06,M,16.2,116.0,10190.508455722202,54175.787230329035
227,2015-07,M,16.2,116.0,6478.659855333334,61957.09964516064
227,2015-08,M,16.2,116.0,10191.73173916462,114560.60418077905
227,2015-09,M,16.2,116.0,5863.917591582033,53880.165477078895
227,2015-10,M,16.2,116.0,10545.947954745134,60866.1559560322
227,2015-11,M,16.2,116.0,9024.804222268722,54879.836084365634
227,2015-12,M,16.2,116.0,7766.9214043806105,40105.41948946276
228,2015-01,M,9.5,38.0,6366.5755600090115,52187.63597006015
228,2015-02,M,9.5,38.0,8318.547766092803,49821.0584783274
228,2015-03,M,9.5,38.0,6512.480481746872,51499.59374575314
228,2015-04,M,9.5,38.0,11418.626544778146,111543.48827900714
228,2015-05,M,9.5,38.0,7559.282086142661,70775.4642510705
228,2015-06,M,9.5,38.0,8334.384911527468,70975.06286748544
228,2015-07,M,9.5,38.0,7332.21089810122,94376.69327462133
228,2015-08,M,9.5,38.0,7701.346555083096,61357.751949888
228,2015-09,M,9.5,38.0,9260.627107999842,57794.68117973085
228,2015-10,M,9.5,38.0,6084.391048341321,48200.47851686799
228,2015-11,M,9.5,38.0,10210.49211161372,60482.461138946295
228,2015-11,M,9.5,39.0,4090.222553069951,104145.79334467923
228,2015-12,M,9.5,39.0,10397.254243310184,56482.370373094585
229,2015-01,M,7.9,44.0,9264.548143894453,84362.69823563937
229,2015-02,M,7.9,44.0,8649.565438952728,76865.54946473567
229,2015-03,M,7.9,44.0,284.6913735739384,1454.0741207218152
229,2015-03,M,7.9,45.0,10513.860773363785,62086.897606365186
229,2015-04,M,7.9,45.0,8059.801602535048,57796.93407968892
229,2015-05,M,7.9,45.0,8791.585826121382,76137.44791591834
229,2015-06,M,7.9,45.0,7349.437522595679,62056.123621838975
229,2015-07,M,7.9,45.0,7236.275747591007,72146.7671749484
229,2015-08,M,7.9,45.0,7168.542118838868,76980.11951403435
229,2015-09,M,7.9,45.0,7118.0877074446735,64872.91529108098
229,2015-10,M,7.9,45.0,10697.49180071191,63310.17556145038
229,2015-11,M,7.9,45.0,10486.59414013886,48166.097262192765
229,2015-12,M,7.9,45.0,8827.313038206858,60480.22088609898
230,2015-01,M,5.1,27.0,7332.318803397843,53868.44212633623
230,2015-02,M,5.1,27.0,1055.4711996975755,23796.243516793555
230,2015-02,M,5.1,28.0,5650.63920194823,46003.93308961127
230,2015-03,M,5.1,28.0,9337.55602743189,86622.13944648053
230,2015-04,M,5.1,28.0,7187.924580857114,68036.3535662122
230,2015-05,M,5.1,28.0,7153.390490588201,56805.2843266908
230,2015-06,M,5.1,28.0,9393.09854830492,79891.69910304327
230,2015-07,M,5.1,28.0,7508.185716881563,53836.35254858357
230,2015-08,M,5.1,28.0,8737.914376448332,67241.20632021871
230,2015-09,M,5.1,28.0,8604.01510567117,60888.75465026469
230,2015-10,M,5.1,28.0,7889.630441394707,47245.237360164836
230,2015-11,M,5.1,28.0,6697.725621675194,54735.01596961532
230,2015-12,M,5.1,28.0,7030.914430923096,59784.32787434584
231,2015-01,U,17.8,32.0,6981.193712609436,49197.60923141723
231,2015-02,U,17.8,32.0,8600.171129496448,61681.36025962792
231,2015-03,U,17.8,32.0,7084.023433012968,35151.765418382674
231,2015-04,U,17.8,32.0,8365.33638338011,83736.76512831825
231,2015-05,U,17.8,32.0,7811.0626880846075,69813.89876492684
231,2015-06,U,17.8,32.0,6817.498069315004,59153.50723993539
231,2015-07,U,17.8,32.0,7856.78892451031,49986.0262633374
231,2015-08,U,17.8,32.0,6903.914129171504,47312.31104594562
231,2015-09,U,17.8,32.0,6416.259327694871,51785.1689936287
231,2015-10,U,17.8,32.0,8184.590545911022,43985.79611151139
231,2015-11,U,17.8,33.0,9434.150916347455,51014.42946501779
231,2015-12,U,17.8,33.0,8605.916599696853,70323.04258216622
232,2015-01,M,13.6,33.0,5000.0767350210635,31767.725132143136
232,2015-01,M,13.6,34.0,1667.543364576817,14718.172094619036
232,2015-02,M,13.6,34.0,9768.821628014404,94489.26921050478
232,2015-03,M,13.6,34.0,10566.094340850554,73085.20356847673
232,2015-04,M,13.6,34.0,7096.948842107405,62580.43302328746
232,2015-05,M,13.6,34.0,7791.134192726865,97402.2812509849
232,2015-06,M,13.6,34.0,10925.741555831664,53473.57242558087
232,2015-07,M,13.6,34.0,9918.230862987546,74883.37309292796
232,2015-08,M,13.6,34.0,10183.068612648749,75739.34421092292
232,2015-09,M,13.6,34.0,6730.423427799453,37692.51653937279
232,2015-10,M,13.6,34.0,7370.4320730895315,33627.762775540265
232,2015-11,M,13.6,34.0,8754.632491740858,53612.7468119382
232,2015-12,M,13.6,34.0,7544.395039862842,53540.00572658324
233,2015-01,M,12.8,27.0,8060.417107539125,67184.9153264616
233,2015-02,M,12.8,27.0,5614.757940961027,53143.02668716172
233,2015-03,M,12.8,27.0,1413.1413322062326,8701.06404080787
233,2015-03,M,12.8,28.0,6560.22927811068,63228.45438098519
233,2015-04,M,12.8,28.0,8090.910530086253,88745.69208313513
233,2015-05,M,12.8,28.0,5617.671230213628,44423.37437022847
233,2015-06,M,12.8,28.0,6729.5363631402415,52447.14052733545
233,2015-07,M,12.8,28.0,8634.63401416679,45139.46567117968
233,2015-08,M,12.8,28.0,11734.210153124872,86245.89317310411
233,2015-09,M,12.8,28.0,10780.456984708026,78501.62553992054
233,2015-10,M,12.8,28.0,9021.44097063338,71463.92115717698
233,2015-11,M,12.8,28.0,8528.30393409187,100531.70383195946
233,2015-12,M,12.8,28.0,8258.62398065097,64809.65154295964
234,2015-01,M,6.2,31.0,8898.759813091548,49714.63063436835
234,2015-02,M,6.2,31.0,6683.2265051268805,44128.5987076087
234,2015-02,M,6.2,32.0,1418.0818508655257,5968.590558348473
234,2015-03,M,6.2,32.0,11702.552095711173,161469.9593691825
234,2015-04,M,6.2,32.0,8361.848263296237,75879.0492437055
234,2015-05,M,6.2,32.0,6855.469078449746,47953.080943270725
234,2015-06,M,6.2,32.0,9581.763268269962,48907.758050783385
234,2015-07,M,6.2,32.0,7400.1668558189685,68695.1448197353
234,2015-08,M,6.2,32.0,9029.015895506845,68019.52741687107
234,2015-09,M,6.2,32.0,8853.7110148022,59799.85785575529
234,2015-10,M,6.2,32.0,10001.945599622108,89591.8152278901
234,2015-11,M,6.2,32.0,8419.581901096608,42287.272825947424
234,2015-12,M,6.2,32.0,6784.790172298791,47119.11990555808
235,2015-01,M,9.0,27.0,7470.253886216378,55521.736344826044
235,2015-02,M,9.0,27.0,6122.758925133389,53535.245316925764
235,2015-03,M,9.0,27.0,8486.86368490222,53597.35792592449
235,2015-04,M,9.0,27.0,8708.192863939283,87675.565513579
235,2015-05,M,9.0,27.0,7414.82586355796,56603.85946441948
235,2015-06,M,9.0,27.0,9055.8431139424,77530.67879496753
235,2015-07,M,9.0,27.0,8651.496462886613,89251.92862147231
235,2015-08,M,9.0,27.0,9928.901179266642,85161.70049969398
235,2015-09,M,9.0,27.0,7096.943195209189,59758.632019273195
235,2015-10,M,9.0,27.0,6761.211393954413,55450.76152037402
235,2015-11,M,9.0,27.0,8003.808625102922,40832.86634736438
235,2015-11,M,9.0,28.0,1609.3406932177688,20880.362484537058
235,2015-12,M,9.0,28.0,8948.827138642291,60403.064395317844
236,2015-01,M,6.7,31.0,7623.011750026985,71626.9038421273
236,2015-02,M,6.7,31.0,7766.841845751955,47165.001343670825
236,2015-03,M,6.7,31.0,7223.519607250823,52808.72643215705
236,2015-04,M,6.7,31.0,7467.241507290719,40013.73668327552
236,2015-05,M,6.7,32.0,11509.702431664135,111061.41653259018
236,2015-06,M,6.7,32.0,6169.901310401556,57645.477682610195
236,2015-07,M,6.7,32.0,9411.86886835292,84888.21725785192
236,2015-08,M,6.7,32.0,9382.925045416867,73208.9045975591
236,2015-09,M,6.7,32.0,10573.946296654993,64278.8764561283
236,2015-10,M,6.7,32.0,7048.900322358463,42640.35458319603
236,2015-11,M,6.7,32.0,8392.016335275042,64910.83102273368
236,2015-12,M,6.7,32.0,7161.559602272168,50724.88293749116
237,2015-01,M,10.7,28.0,8724.1187524083,76246.85746386893
237,2015-02,M,10.7,28.0,5620.863143924744,48576.693309823764
237,2015-02,M,10.7,29.0,1821.1961063361096,10813.77987325324
237,2015-03,M,10.7,29.0,6198.546342308057,56256.93485291547
237,2015-04,M,10.7,29.0,7331.11261809194,56762.31954122093
237,2015-05,M,10.7,29.0,8981.642379159919,51371.08308322036
237,2015-06,M,10.7,29.0,7826.193295980501,71804.84057597425
237,2015-07,M,10.7,29.0,8559.592410919851,84076.37109666751
237,2015-08,M,10.7,29.0,9589.918044228807,117259.19306117673
237,2015-09,M,10.7,29.0,9514.521600784896,66244.3812218919
237,2015-10,M,10.7,29.0,11361.401987434305,81336.95875551226
237,2015-11,M,10.7,29.0,8611.169080348953,48396.47194615353
237,2015-12,M,10.7,29.0,7005.985544744636,50633.12280028048
238,2015-01,M,3.6,51.0,8351.049539327183,58814.19076309513
238,2015-02,M,3.6,51.0,11444.79646424011,140557.9266787949
238,2015-03,M,3.6,51.0,13804.287812404586,105234.35187417353
238,2015-04,M,3.6,51.0,8023.830003553201,72263.77516780222
238,2015-05,M,3.6,51.0,9798.591016792856,59947.1949687644
238,2015-05,M,3.6,52.0,749.0865799827388,1106.2728425629673
238,2015-06,M,3.6,52.0,8563.89806365312,55539.80495788759
238,2015-07,M,3.6,52.0,7104.401983033651,46031.89418261584
238,2015-08,M,3.6,52.0,10457.703576392134,67033.34811759123
238,2015-09,M,3.6,52.0,8599.879067552563,51300.84271821262
238,2015-10,M,3.6,52.0,10453.534348422074,87773.0568027505
238,2015-11,M,3.6,52.0,5622.658351830857,47666.9593240979
238,2015-12,M,3.6,52.0,8757.596836197796,105812.23501228775
240,2015-01,M,5.8,115.0,9673.636989414006,75332.44075335925
240,2015-02,M,5.8,115.0,2684.3989761106213,8529.707720064851
240,2015-02,M,5.8,116.0,5159.160331846752,30332.157950587673
240,2015-03,M,5.8,116.0,6100.6259133725935,28316.06079290764
240,2015-04,M,5.8,116.0,7259.47801374413,46969.91842084835
240,2015-05,M,5.8,116.0,7311.127376452203,50859.7615046457
240,2015-06,M,5.8,116.0,7568.1965819388515,59691.44659745048
240,2015-07,M,5.8,116.0,6008.287526765262,37144.641946613774
240,2015-08,M,5.8,116.0,7576.244005140816,46298.45542388367
240,2015-09,M,5.8,116.0,8634.221280326896,41772.892366105676
240,2015-10,M,5.8,116.0,7662.144691963444,61834.00660075329
240,2015-11,M,5.8,116.0,9227.849579326876,61124.08247855397
240,2015-12,M,5.8,116.0,7071.293997256576,56028.48409001758
241,2015-01,M,11.2,26.0,8072.956269107736,53683.77731419017
